order_id,customer_id,product_id,product_category_name_english,price,freight_value,total_value,customer_state,customer_city,review_score,order_purchase_timestamp,year,month,year_month,weekday,hour
1fc9d04a738b6f63d5803e444c2228c8,5ef48a50490097673c18755851059261,5c2bb11cf2149bd4d9fffcc1246458c3,stationery,98.9,14.99,113.89,MG,belo horizonte,5.0,2018-08-12 11:29:37,2018,8,2018-08,Sunday,11
3fb5cb07abb84703f0890f6c92589bb8,27f79ededcca8576f9fccc6679bd1794,44f90f085c7a825863cbf867990e1513,health_beauty,26.14,9.39,35.53,SP,sao paulo,4.0,2017-02-19 18:40:29,2017,2,2017-02,Sunday,18
dbd4cbb492a12b99c5224014930acc18,a14f464b2a19d761f7f3f0885d5ea955,161ccc972b7b25a5e2d43376b8b333c5,housewares,28.5,5.01,33.51,SP,sao paulo,4.0,2017-03-26 14:12:46,2017,3,2017-03,Sunday,14
7cc511af09f6c0b54385d08aaca28680,af673f1b71d7d919bd67052f89f9b941,8d063218dab590d1a369a08e761c16e1,health_beauty,31.99,11.85,43.839999999999996,SP,capivari,5.0,2017-07-15 23:20:10,2017,7,2017-07,Saturday,23
1db1615a718127dbe9a9fd7546b893a9,f15f4f73e287b4b7888e4eebc800a771,10558db20f88e2b71f8dff4614f9e3bf,small_appliances,1890.0,46.27,1936.27,SP,sao paulo,4.0,2017-02-28 22:19:45,2017,2,2017-02,Tuesday,22
f7e9a79b157a77f2b176767e16124553,76de3012849125aa7a57a8a721f303f9,b7ef4098281dc17c89d97374e19ef04c,baby,95.0,21.43,116.43,RJ,nova iguacu,3.0,2018-06-17 22:24:52,2018,6,2018-06,Sunday,22
d4a07b48835f3637cdf8baeab13c8a9a,17b48c3c14659979aca9d9bb5e057dee,d6160fb7873f184099d9bc95e30376af,computers,1599.99,35.65,1635.64,RJ,nova iguacu,5.0,2017-10-07 14:59:47,2017,10,2017-10,Saturday,14
d55a3d635aefc15c1bf94b37a867c1c9,e5f708c9ec9a8f5a1ce6f17bcb1a6d7c,9c31382f02ac001fe1a33a466471d98c,electronics,29.1,22.22,51.32,BA,salvador,5.0,2018-02-08 07:04:45,2018,2,2018-02,Thursday,7
9b7fd5b0ef330dcbbb6397e5971faeec,4442f152efb5f70fd55dcd6267d1afa4,afb83a05bfcf46258f04ce060671d5b4,fixed_telephony,39.0,15.1,54.1,SP,araras,1.0,2017-05-17 15:48:44,2017,5,2017-05,Wednesday,15
220f16b082fb12df459a193b4bbf9dbf,31db7b9f58e06664aeb89a82f52240b8,bd5b04e67f3659248acfb0c61c08a9c1,bed_bath_table,119.99,15.95,135.94,SP,ouro verde,4.0,2017-03-22 14:09:46,2017,3,2017-03,Wednesday,14
9b85bbefeeacfebc3ff603d20511734f,7f4f07b97783e894fccff9d72e0988b3,595fac2a385ac33a80bd5114aec74eb8,perfumery,109.9,16.21,126.11000000000001,SC,florianopolis,5.0,2017-11-27 10:32:51,2017,11,2017-11,Monday,10
3d4a36b2720a815f829c5e1f82bbd0d5,29c938e10e5b108f3141464ff1bab857,318fda70a35e94c586339fe51eafbe7d,housewares,22.66,14.24,36.9,RJ,rio de janeiro,1.0,2017-11-30 18:40:48,2017,11,2017-11,Thursday,18
b43df491e0d3baf726d66ac133ddc15e,0c71b597b4ce46a087162c4562843000,53759a2ecddad2bb87a079a1f1519f73,garden_tools,59.9,17.67,77.57,RJ,rio de janeiro,2.0,2017-10-06 12:24:56,2017,10,2017-10,Friday,12
16f3197b63d493ba1c9fa0fd6c75f985,0c43ce6eb8a94b14d8eacee4b844d0d7,164520f853fb53ecd0b55302c564f7ad,health_beauty,30.0,7.39,37.39,SP,osasco,4.0,2018-03-25 23:19:51,2018,3,2018-03,Sunday,23
e5361fa01932fb74c11c6de96f05ce80,66a7d5e51c9f8597b779c3c509ec93bc,db9e2ea2789762e3b0ecb627eb70696d,furniture_decor,119.9,27.16,147.06,SP,sao paulo,5.0,2017-06-05 13:39:55,2017,6,2017-06,Monday,13
d894c56b9292fab569a34d58c6051772,53314596a7362597c8e6781b8f08d6f1,6c273bcb49e4c78e0de3043e5efe81f9,bed_bath_table,26.9,11.85,38.75,SP,sao paulo,5.0,2017-05-22 14:15:23,2017,5,2017-05,Monday,14
213014b043512462e21606eccb1a4aae,e5db9d4fb808c1d1a656dec250ca61ac,1a1607ff3b9bced214efc0a8cdfb2510,sports_leisure,39.9,7.78,47.68,SP,sao paulo,3.0,2017-12-01 08:49:02,2017,12,2017-12,Friday,8
54a4cb7fbd793ac4fa5f2a5dd9e1fe8f,a6f56bc4dd05d5f3ac085cb1f2059b21,e5433d154f98bcb2c139b9679fce0814,perfumery,48.9,4.8,53.699999999999996,ES,santa maria de jetiba,1.0,2017-09-05 11:10:05,2017,9,2017-09,Tuesday,11
e809e9009327e4a97a5ec915477b240a,02a9c98d09a951f9ae61e2f677922b1a,5377c9bcdd1b59acf85881d95184f57e,watches_gifts,169.9,26.22,196.12,AM,manaus,2.0,2017-05-08 13:22:47,2017,5,2017-05,Monday,13
89f8602d413491ac3de45d5b5ea6406d,3538091afd540ab6e463b49ddca8ff86,798d1d2a6eb63c4a6a4d2febdd4a0050,electronics,229.9,28.34,258.24,MS,dourados,5.0,2018-03-19 23:34:53,2018,3,2018-03,Monday,23
7b71869b0ed372d90284fcfbfbba82d9,2c91b53e99543c0a14b36a12298f7e75,0705b33fb285827a578fce4899f1b921,sports_leisure,22.5,14.13,36.63,SP,guarulhos,3.0,2017-09-16 15:03:12,2017,9,2017-09,Saturday,15
8a6687e2edd62edc2b9c1de51234bd98,7c93fdee2bef9805081b51d931b99bc7,87ea2f45559e10519513a20b24147316,computers_accessories,158.9,38.02,196.92000000000002,RJ,rio das ostras,5.0,2018-07-02 12:06:33,2018,7,2018-07,Monday,12
7e96374aee396bd5b72cf015c3e06448,6a5546734acb8b5faa48ee38c4592008,fb55982be901439613a95940feefd9ee,stationery,79.0,17.8,96.8,PR,toledo,5.0,2017-12-11 16:17:36,2017,12,2017-12,Monday,16
98d327b68db476d9384f34d87a4244cf,403623ffbc1aa898df2232554fcad473,cb61986817d2a774d7c902dbbce84342,health_beauty,8.9,12.48,21.380000000000003,PR,matinhos,5.0,2017-07-15 18:54:14,2017,7,2017-07,Saturday,18
66059239f0bd74e72007ecfb7db524f2,95fb58d534186ce930bafef130186371,964093075b6885bfcc6520dd216e4d8f,housewares,25.0,15.23,40.230000000000004,DF,brasilia,3.0,2018-03-09 23:37:17,2018,3,2018-03,Friday,23
0d931f4590e355bc7aedc79ca822cd82,165ec9f9d535ca2aba9173b87a4a596a,e7d728118de5526bed85eb0b2ad26216,home_construction,15.0,7.78,22.78,SP,sao paulo,5.0,2018-01-23 10:59:07,2018,1,2018-01,Tuesday,10
c9005699b095802a8c29533ef432d578,504b1f32fab0729c552a28e3db5e0d4a,48a59a89c4c68ff3e20a8b7586f33337,health_beauty,380.0,18.42,398.42,SP,sao paulo,5.0,2018-01-29 22:18:06,2018,1,2018-01,Monday,22
9d104772bdce3edf86e439b682078c3d,881b7ae9db721cb7b560f79ab86de95a,753e430b6eed95b9d517a7a55eae6742,sports_leisure,112.49,18.89,131.38,RS,salto do jacui,5.0,2018-08-15 22:45:16,2018,8,2018-08,Wednesday,22
3ee6e5e6102ff07835f4a20e28caf3c7,0b6b18ebc85a97f659fa13bd9c05be58,7e6c4a0bf900e259f50ba63331fd2785,watches_gifts,75.0,15.28,90.28,RS,caxias do sul,4.0,2018-02-20 20:33:39,2018,2,2018-02,Tuesday,20
b4b74b67e8e09c1539e6f838e5eb8fa4,ef2cbe9cce4b8124e9bc080b429451a5,7e6850f360e60da72b7d3b1b37f42312,computers_accessories,79.0,16.31,95.31,MG,carmopolis de minas,5.0,2018-02-05 16:39:36,2018,2,2018-02,Monday,16
dff1e9a517d39b940f6424c3fdfdbdea,da92f5d6dd82e8a889b83778f6f6aa26,77fa3381855b6763c52ca3b72824f508,fashion_bags_accessories,49.0,8.72,57.72,SP,sao paulo,5.0,2017-03-15 23:25:09,2017,3,2017-03,Wednesday,23
02b57854fda246aca8459d17f5ccbffa,6e09ac4a8bfc2f8b85c97ad3eeddb910,6d2c14b30e95a30ea57059b97cdd9fe7,housewares,49.99,11.73,61.72,SP,sao paulo,5.0,2017-09-28 13:18:59,2017,9,2017-09,Thursday,13
62be68249b40c739190fcce9a791f406,1af572fe09cb375a153938ba4c428e2b,a87972100f1fa4091a86d6801620656d,toys,34.99,8.72,43.71,SP,sao paulo,4.0,2017-12-02 18:56:39,2017,12,2017-12,Saturday,18
45ccc16a94688d4edb709ff6eba966d5,c43c903694d240e0094656ad800c5455,c4ff5e26b621356e9aa18a92f3743d55,baby,12.9,18.23,31.130000000000003,RJ,campos dos goytacazes,5.0,2018-03-25 20:19:03,2018,3,2018-03,Sunday,20
1c308eca3f339414a92e518e2a2e5ee9,e53e1eedc9ebf9fa7a3318c60ece1d25,cfb763496d9fc48751a27db4fd02aa2d,bed_bath_table,49.95,16.79,66.74000000000001,BA,ibiraja,1.5,2017-11-26 23:25:43,2017,11,2017-11,Sunday,23
b9f99c9c33ee2bec41a8a975e57fb7b0,bdacae7fad7179f4a2c9b5790b76460e,89c759803e084e177bd98baad6fe67fb,telephony,27.99,25.63,53.62,PA,santarem,2.0,2018-01-20 12:36:52,2018,1,2018-01,Saturday,12
cdeec5de39a62045ad7edd0f00cc8858,68fe7aa346f054eefa42c464175f7b2e,2c0794594e639865fe2ff4085c935544,computers_accessories,45.22,18.89,64.11,RJ,rio de janeiro,1.0,2018-02-16 13:56:54,2018,2,2018-02,Friday,13
501e09201e883a7018d34ba1a20e903b,d78d435ba819b961c4b926ddcb973069,9163c7e81fd68452472912c4cde810aa,musical_instruments,39.99,7.71,47.7,SP,taboao da serra,5.0,2018-05-20 17:05:11,2018,5,2018-05,Sunday,17
04749a8c0b72cda9ebbd79d27a0d1e40,9e911087ac4b6bab9a8581e5df86a779,18290697e1929309b3195d2931c91b09,auto,214.0,18.43,232.43,SE,aracaju,5.0,2018-07-23 15:10:48,2018,7,2018-07,Monday,15
6272bdc9e3d3595dd169c8e393525c7a,56c21e2328ef84f850b6d2bca3ffc96b,595fac2a385ac33a80bd5114aec74eb8,perfumery,118.8,9.17,127.97,RJ,rio de janeiro,5.0,2018-06-20 18:44:03,2018,6,2018-06,Wednesday,18
ebb17d52f687e249ea4c82b179752cdd,67ed1391de0d2cfba768fc5840d706b8,49a13d16446b6cb9a11461835ec34708,baby,49.0,8.29,57.29,SP,jundiai,1.0,2018-05-05 13:16:14,2018,5,2018-05,Saturday,13
3f3f818c758f0f9ed76a1d49d8d7e6f3,4ce1caf08109718c2e558abd8801aa8c,ec8514b52ebb78103c68fddbb2d9f0a8,musical_instruments,17.99,20.8,38.79,BA,feira de santana,1.0,2017-03-14 18:29:23,2017,3,2017-03,Tuesday,18
53e0f6555268ce0f38604a0e81e774b3,59e134fe4b52bcaac2a9c6458d37ab1c,0152f69b6cf919bcdaf117aa8c43e5a2,bed_bath_table,17.9,22.06,39.959999999999994,BA,itabuna,3.0,2018-07-10 19:51:24,2018,7,2018-07,Tuesday,19
fe25e6ae3200a0fd420ba45277d19fc5,cc691ea8c232416f0347dbf33005bf72,81e02af7d00fcf604270221efe1d1b95,small_appliances_home_oven_and_coffee,640.99,32.48,673.47,PE,recife,1.0,2017-09-05 13:48:17,2017,9,2017-09,Tuesday,13
a9903e12b56d3ec4c2de257bfe2cdc80,4ddaddea1ea57c06e540097ca6f6dd41,fadc89c2a60ff96b18827644074dfd70,housewares,80.07,11.19,91.25999999999999,SP,sao paulo,4.0,2018-05-23 12:34:28,2018,5,2018-05,Wednesday,12
dbf8b161073da5d187b1b739a7dc9b86,6a6d5c560d1072a67be9ee533125d9ed,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,69.9,12.43,82.33000000000001,SP,sao paulo,4.0,2018-04-02 22:16:22,2018,4,2018-04,Monday,22
034bc91b27d0de97e2ffa04946137764,a1d7580bed7d7f0ebe64eb1d37b01624,30b159b653b87754d7a38446c7ef4669,fashion_bags_accessories,13.3,15.1,28.4,RJ,rio de janeiro,5.0,2017-09-18 00:48:00,2017,9,2017-09,Monday,0
2fdd2e028b2bcf3930e37c1088ecfe2e,7021e26073056995e09bf03c66ad5fd8,680561e0bd744ea20f4db761ef21b475,bed_bath_table,79.9,31.21,111.11000000000001,MG,manhuacu,4.0,2018-06-10 20:00:25,2018,6,2018-06,Sunday,20
377921d7c0a75e0b9bb55f25539583e6,c752a2576a1e3722cb2332b927d4638a,ba9943916136c9959e24f71bdae28faa,computers_accessories,44.9,18.23,63.129999999999995,SP,capivari,5.0,2018-03-07 15:23:51,2018,3,2018-03,Wednesday,15
20887fa4e0df7ed8c8d252ec5e9d4551,1f2cfb50a08d37a4fabd78c80c5d1712,86573a992f10e1ad49a669fd151b7abf,furniture_decor,89.9,35.48,125.38,MG,belo horizonte,1.0,2018-06-25 16:37:45,2018,6,2018-06,Monday,16
04915529f622f4b069fb4501085fd905,9112f67cff437f03c7617e0b7a72846c,880be32f4db1d9f6e2bec38fb6ac23ab,toys,42.99,5.52,48.510000000000005,SP,sao paulo,5.0,2017-05-09 18:59:16,2017,5,2017-05,Tuesday,18
bcc354647b3aa17143479db9c57f1ce9,78b9904267ee1f823cc8ae2d8e95cc8e,db5efde3ad0cc579b130d71c4b2db522,audio,190.9,16.09,206.99,RJ,rio de janeiro,4.0,2017-11-12 19:14:43,2017,11,2017-11,Sunday,19
fb08991a4d87f7fb84cd0dadc7399850,b24b48e39da85ada6098bb3f13bf86cd,764292b2b0f73f77a0272be03fdd45f3,furniture_decor,89.9,9.44,99.34,SP,sao paulo,5.0,2017-09-07 17:11:19,2017,9,2017-09,Thursday,17
300e2dfe7d37393693973f78426a0807,9890637cbb5c311fb67564a3f6b09ed4,dde21a870db774b452a7286b5e3035c5,toys,34.99,8.72,43.71,SP,sumare,5.0,2017-08-11 13:05:16,2017,8,2017-08,Friday,13
2b52151af87075998345ef238d3756a3,9b689a53cb49a96c7ca5f1559644951c,69383c86144a5cfa4d16a0b7dc23d69a,health_beauty,149.9,23.11,173.01,MT,cuiaba,4.0,2018-06-08 20:50:13,2018,6,2018-06,Friday,20
1c3680cf7c64b8f0419ae839d0a44db6,540c737fc18060325ed168d358bb824d,a11998d0de02ca907c060119dabe8ead,housewares,59.99,7.39,67.38,SP,sao paulo,4.0,2018-05-27 12:07:47,2018,5,2018-05,Sunday,12
111094eb682a21da30ce35ad760ff478,5d02af087f5fe03508621e317624011f,083ffd30820b592e294de7ed668ff975,computers_accessories,45.9,8.27,54.17,SP,sao caetano do sul,3.0,2017-11-27 00:50:31,2017,11,2017-11,Monday,0
833161948da9dc7becc70ebebb93ef4b,1470ea637a213181fd75f1f67921bd40,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,38.4,15.11,53.51,PR,curitiba,1.0,2017-10-26 13:20:26,2017,10,2017-10,Thursday,13
b76190a2c095fba255ab46987545a660,b15bc400089461a0549f238a6722353f,35afc973633aaeb6b877ff57b2793310,home_confort,86.9,10.37,97.27000000000001,SP,itapevi,5.0,2018-01-16 21:55:29,2018,1,2018-01,Tuesday,21
cd02e1b6a025f2d7003c4c8b2ef28baf,ca077dd95290191565abb393a580bbfc,e95703a89b7e347a78ac894708191b36,furniture_decor,79.0,27.4,106.4,AC,rio branco,5.0,2018-02-19 13:38:51,2018,2,2018-02,Monday,13
1433e41f5b7837f6518b2184d3f9af84,56e0d7f255712e35eca5efc820dadab1,29c131c43e662b738339aafcc0ba00fc,furniture_decor,49.9,16.11,66.00999999999999,DF,brasilia,4.0,2017-08-17 21:15:13,2017,8,2017-08,Thursday,21
1e7047105c023a4482c75d1a99880426,2ded964aec3168c8f62dea30b72f447d,7deb3aeb864ba8e77c6db5baac8dae5f,air_conditioning,35.9,14.1,50.0,RJ,rio de janeiro,4.0,2018-03-02 20:58:58,2018,3,2018-03,Friday,20
d83e73ca49e7e9ec7ba0154139858fc8,e155239b84f65a2131ab4ade06f9fcb2,4f0abfbee7569e43b80f9aaa256a9bf8,health_beauty,110.32,15.87,126.19,MS,campo grande,1.0,2018-08-01 16:43:43,2018,8,2018-08,Wednesday,16
e677ab34eb52c66dd39e65b9aa84fe4c,34c1f8fa2e7d48d5f334b5f56702cde4,dc9471db933efad7bf0ce685380578bd,computers_accessories,277.0,30.34,307.34,RS,porto alegre,5.0,2017-11-26 22:58:55,2017,11,2017-11,Sunday,22
c046beae50286dc9ce99a36e02cb894a,a2c917a801f03b4c7b602b5979acc235,d696750e550fd0f733979dd7e5dff921,housewares,177.99,17.01,195.0,SP,sao paulo,5.0,2017-12-17 15:30:58,2017,12,2017-12,Sunday,15
933a4d6f0739efd8aa68decea5b411c6,1b12b08776e3b17ca4a596ef872cce0e,d86963242e7dda7eed04f57e492ed655,toys,64.9,19.15,84.05000000000001,ES,serra,5.0,2017-03-01 14:55:51,2017,3,2017-03,Wednesday,14
c1156d369c303a211cdb53c6125a33b7,d0668834f2dd0876e74574b02aaa7af4,f83c9874b5b5044ea58fef1be68c1ea8,cool_stuff,132.7,16.63,149.32999999999998,SP,sumare,5.0,2017-06-21 19:37:24,2017,6,2017-06,Wednesday,19
ed159f7220fe49164a43fbf4fe3a15d1,425793dac84f3a20dede5cd61cb46d4f,dd1247b741df1771259ee7beb0e4b8fc,watches_gifts,35.0,7.51,42.51,SP,santo andre,5.0,2018-08-07 21:14:53,2018,8,2018-08,Tuesday,21
f22f7c2224c7f287948c77b0fa6da857,3b0c7e512a875c4507ec4cef54254805,957f6d6b55b78746f89e976cba785440,furniture_decor,97.0,18.26,115.26,SP,sao paulo,5.0,2018-03-14 18:39:37,2018,3,2018-03,Wednesday,18
b6e2dffc706175b324dd0915ce5ff492,84e212184c0d851444a3ffa36fbc329c,67301eee7b845f54ee9df341fb8393de,electronics,12.25,11.85,24.1,SP,sao manuel,5.0,2017-12-29 09:32:08,2017,12,2017-12,Friday,9
13c4f7497ce2f3ae34e441c7514215f3,423fa86d97e74eacb7789a4e1c1a8325,18209df52bc87a69b84db4df602397c1,garden_tools,999.0,44.51,1043.51,MT,nova xavantina,2.0,2017-08-07 12:44:28,2017,8,2017-08,Monday,12
eb4d45691dac8a24af06b36b41845e7b,1778ad70f4ea47e65d3ddf0374a98f2f,24b73bfbbae23b718cea4e1efb2a76af,toys,199.9,16.16,216.06,MG,contagem,5.0,2017-11-15 13:28:42,2017,11,2017-11,Wednesday,13
169f444739d294d19e4103e460d963d4,8f0f359a835944478c1c46f14fb5f2c3,186fe07c8b8005ec6a498587ffbc1352,watches_gifts,29.0,16.79,45.79,BA,senhor do bonfim,5.0,2018-01-21 21:25:43,2018,1,2018-01,Sunday,21
c8e19a0edcf6fd34024a2f7fe5f85ef8,19b56789ea957b09b16337c78511dc82,ee6c49af1a2de55aa0e076257ab4ab99,computers_accessories,144.41,26.29,170.7,MT,nova bandeirantes,3.0,2018-02-19 18:15:37,2018,2,2018-02,Monday,18
3fa4f7a10b65f134540ba15cd4e2d914,3088b37fce748102582784ac7228e026,d7d5562fce331ad958ca6f57057b3526,cool_stuff,59.99,16.67,76.66,ES,vitoria,3.0,2017-06-25 22:28:08,2017,6,2017-06,Sunday,22
2923b36af2aa3dcb5925e03a21fc2da1,1f68d6125d83e05c0c6b1d34d4f7c30e,7fab1a1472fdd934397068931f63f3ca,toys,69.9,16.25,86.15,ES,vila velha,5.0,2017-09-05 11:56:29,2017,9,2017-09,Tuesday,11
2907ff34cf73f01cce80c9b882cb5e8e,26b6ab78a5d35d8e01b2c42bd69f21c9,457cd0a99cfa977993e4eb6d98d95abb,telephony,24.99,11.85,36.839999999999996,SP,taquaritinga,5.0,2017-12-18 14:29:29,2017,12,2017-12,Monday,14
52bd968ba85e19e47b9d5f939e4a4b24,375b84477a8c0b4120bf4459a11bdc56,675f7d81de5e3dce0491b9b0ce921748,housewares,76.96,16.17,93.13,SP,jaguariuna,4.0,2017-12-01 13:39:54,2017,12,2017-12,Friday,13
d727b8f659908737e1e8927fc81fda36,6f5ab7951708c5ecf54e051674e7a419,401b5632c06c51319df083f1245a96ca,audio,76.89,15.98,92.87,RJ,sao joao de meriti,5.0,2017-11-30 11:01:28,2017,11,2017-11,Thursday,11
b6572524ff6f0892276c1cc31367daa9,519391ef6ef1a362771982aa9248fd5b,c2ece64199af7a53793ed9612a89a8cd,furniture_decor,75.0,32.98,107.97999999999999,CE,sobral,4.0,2017-08-23 16:56:54,2017,8,2017-08,Wednesday,16
619ec92710d17c5fd70018c3ee9ad4cf,9f9c6e909d0dca855df6e5606a15bc67,cde1ba363d49b86a4730b5828f53c5ba,telephony,159.9,13.78,173.68,SP,bauru,5.0,2018-08-17 23:06:30,2018,8,2018-08,Friday,23
ccd9ab6d617068dfcefbe49e1322c878,2f97b02d40643e010692dda69192260f,6d2928252aa5ba6a5fc439571dd0d748,consoles_games,55.99,15.6,71.59,SC,maravilha,2.0,2017-02-18 17:58:31,2017,2,2017-02,Saturday,17
fbf6a5df377654baa14f40156140e563,6cd71f974e1d81ec38b53156b34621ad,98a4301b1aacd45984603af55b7a1de4,bed_bath_table,53.0,13.73,66.73,SP,campinas,5.0,2018-03-12 16:53:08,2018,3,2018-03,Monday,16
67f05f6d7d84bf6e1abf7d7d8e8a41e3,997f151339e5077fe22d22b321308d2f,698b3ddae2f0b80c2a48fb40624ca4e4,furniture_decor,199.0,137.12,336.12,RS,estancia velha,5.0,2018-07-27 19:46:45,2018,7,2018-07,Friday,19
ffb18bf111fa70edf316eb0390427986,5c8f393ae866c2a2d2e775dbc2409a59,599dc392f7a23273471b068d72408224,computers_accessories,235.0,19.3,254.3,GO,jatai,5.0,2017-11-27 13:29:05,2017,11,2017-11,Monday,13
fe4033b5e6c7a364a7c3e22083414f85,355248ba118c86731d82f41ffff42725,3bf95cf337a8c87435a2949c48350fc7,health_beauty,97.49,17.93,115.41999999999999,MG,monte carmelo,5.0,2017-12-21 17:22:57,2017,12,2017-12,Thursday,17
c00d54903f6f9af108ff7b371a2999e6,0b07568bfcc48faa6a88e17970605a31,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,119.0,25.31,144.31,RS,sao leopoldo,5.0,2018-05-07 21:51:53,2018,5,2018-05,Monday,21
2c46af8307c9250d7f461ca2b388da5b,3fa5cb8db19053333c80d6b5c049205e,e2f36cf818988a81e1a572308f22d469,furniture_decor,46.9,14.63,61.53,PR,curitiba,5.0,2018-08-23 00:54:22,2018,8,2018-08,Thursday,0
bfc0058e93f705f5dd29ca7c2499fe0a,391443adfdb0197fcaacf243c86f5ca7,817a6779721af586b76778eb4fdf98da,furniture_decor,189.99,26.17,216.16000000000003,MG,vicosa,5.0,2017-11-14 23:49:39,2017,11,2017-11,Tuesday,23
b732d1e2888885d8405abf7d3bcdac45,db39013d5b355dd188589d7daeb25424,3f1a741cf5591384428c1cbb0ef07ec0,health_beauty,14.9,16.79,31.689999999999998,MT,rio branco,5.0,2017-11-24 14:06:34,2017,11,2017-11,Friday,14
a5d02c2843eb25d8d1be6217c7483c14,0bb2df81f240ddaa795107ec087ca5c1,6d6c510f2222e168bf3b6b67e24c9535,computers_accessories,75.0,18.63,93.63,SP,bauru,5.0,2018-08-06 10:45:14,2018,8,2018-08,Monday,10
807a4c5f5dab3090fbad1dd16140f706,66741453d979b61f9cdf5a20f382e6b6,43423cdffde7fda63d0414ed38c11a73,watches_gifts,54.99,22.09,77.08,SC,jaragua do sul,3.0,2018-03-14 20:31:40,2018,3,2018-03,Wednesday,20
cb6a022cd5d0c3242f698327ac4bcd97,899b712f06e7b29eecd343b85cfe9136,92f1f77b7f3c73831fef53406c195302,telephony,79.0,14.3,93.3,SC,florianopolis,5.0,2017-11-25 18:33:58,2017,11,2017-11,Saturday,18
cd623324c25a5749845117a6d628b994,c6edfb7641b6f29c6bf66ddd61108cbf,a8cd3c264c6b406a06a23ace0b16fd9a,furniture_decor,148.0,17.29,165.29,SP,sao paulo,5.0,2018-02-01 12:03:13,2018,2,2018-02,Thursday,12
4ef8fef15b3a1986d266d349b21ab021,8ad2cd280907b0111796b6218d3fe67c,fc3e972df7e263b301e2bee77ac2a6d3,sports_leisure,67.91,19.07,86.97999999999999,RJ,niteroi,1.0,2017-03-09 20:16:03,2017,3,2017-03,Thursday,20
4b219c12fdb241d6c04908f66f8133bd,c458b7d924dbf3e547f4fe02a7229d9c,34f1d812e50cac90f35094208c67cc8b,kitchen_dining_laundry_garden_furniture,144.0,42.89,186.89,SP,santos,5.0,2017-07-23 15:52:03,2017,7,2017-07,Sunday,15
7fd85cb0143de098a4c5ab5a57bfbd91,d32034dfc685b1ae15dd4c78eace868e,dc0fe1906bacc99199eb46fce442e1de,sports_leisure,59.0,20.73,79.73,SP,sao pedro,5.0,2017-05-04 21:05:28,2017,5,2017-05,Thursday,21
c583d1e4fd69999ff69ba3b41639434c,32900c3c8bb35455d2ae421e3556b479,c15c05beb23ff0f89b50e98c810dbc03,housewares,29.9,16.32,46.22,SC,florianopolis,3.0,2018-03-12 16:55:53,2018,3,2018-03,Monday,16
5762165bd52d70f5a54d4cfe067fe5fd,48c53e32f6c0534b869152393f374a2b,ab9cf155f8280c3739b09fe341a185e8,telephony,18.95,25.0,43.95,SP,itapira,5.0,2017-04-07 13:34:22,2017,4,2017-04,Friday,13
f3c1bb83e5aa29985d32f94e0434479d,189aacfabaaf9aaea8102a7f1af153b6,8562e2c780a345b609e1b802d7e3e4ae,bed_bath_table,79.9,14.87,94.77000000000001,SP,sao paulo,5.0,2018-06-11 23:13:13,2018,6,2018-06,Monday,23
d1c3e5942668c790cea34c89fd33f05f,d17490b0aabad2cd852076d5635ffca1,52557b5771eba333f455ba6486ea6f19,bed_bath_table,159.0,13.55,172.55,SP,pereira barreto,3.0,2018-04-19 17:24:28,2018,4,2018-04,Thursday,17
81ba9566702881081845a0cde9767e2e,13b4a30f07976e07d146e1d615f0812d,0bcc3eeca39e1064258aa1e932269894,garden_tools,59.9,17.67,77.57,DF,brasilia,1.0,2017-07-21 17:20:29,2017,7,2017-07,Friday,17
4d14cee530bddf889464f788f5cde498,8c0b305bd4a7d01a811b4ab3f1f72cd7,b3cde9c63f334490ef1c3348bb7dfc3c,furniture_decor,17.0,15.43,32.43,SP,osasco,4.0,2018-08-13 14:44:16,2018,8,2018-08,Monday,14
0e0a83454e13440c604b4206420d2a3e,915c7cf80b20bc406bf46baf757fdb40,98de98bcd25120495ad55c516a11a531,luggage_accessories,69.99,18.94,88.92999999999999,MG,santa helena de minas,5.0,2017-11-02 22:21:29,2017,11,2017-11,Thursday,22
dfdea30e22de87f0d4db667ee078825f,3e03d4153f402a107117e6eb0bab7ec8,14d617ec6c1f7a295007b14080e84a97,garden_tools,44.0,16.11,60.11,DF,brasilia,5.0,2018-02-23 13:01:41,2018,2,2018-02,Friday,13
52c0ffe5247337047280978e84d62979,4da71b283420d156c50159242d0691e7,791d3e6bfa05746c3434250319e5e6d3,toys,149.0,17.29,166.29,PR,curitiba,5.0,2017-11-25 00:19:41,2017,11,2017-11,Saturday,0
16aa7d10b833ccd4307a1159ba08d071,c778263f217df8f1d3fa3aaf86a45a14,fe61253e50ad6ee9f1d180da22ce5eef,auto,99.0,17.26,116.26,PA,rondon do para,1.0,2018-03-24 06:41:33,2018,3,2018-03,Saturday,6
067546963d2dc6275eb550df0482c460,a08ac24c7188aae96f09570ffde66b40,017692475c1c954ff597feda05131d73,perfumery,13.99,15.1,29.09,RJ,mendes,5.0,2018-02-11 23:26:19,2018,2,2018-02,Sunday,23
